Dih1,Dih2,Dih3,Dih4,Dih5,Dih6,Dih7,Dih8,Dih9,Dih10,Dih11,Dih12,Dih13,Dih14,Dih15,Dih16,Dih17,Dih18,Dih19,Dih20,Dih21,Dih22,Dih23,Dih24,Dih25,Dih26,Dih27,Dih28,Dih29,Dih30,Dih31,Dih32,Dih33,Dih34,Dih35,Dih36,Dih37,Dih38,Dih39,Dih40,Dih41,Dih42,Dih43,Dih44,Dih45,Dih46,Dih47,Dih48,Dih49,Dih50,Dih51,Dih52,Dih53,Dih54,Dih55,Dih56,Dih57,Dih58,Dih59,Dih60,Dih61,Dih62,Dih63,Dih64,Dih65,Dih66,Dih67,Dih68,Dih69,Dih70,Dih71,Dih72,Dih73,Dih74,Dih75,Dih76,Dih77,Dih78,Dih79,Dih80,Dih81,Dih82,Dih83,Dih84,Dih85,Dih86,Dih87,Dih88,Dih89,Dih90,Dih91,Dih92,Dih93,Dih94,Dih95,Dih96,Dih97,Dih98,Dih99,Dih100,Dih101,Dih102,Dih103,Dih104,Dih105,Dih106,Dih107,Dih108,Dih109,Dih110,Dih111,Dih112,Dih113,Dih114,Dih115,Dih116,Dih117,Dih118,Dih119,Dih120,Dih121,Dih122,Dih123,Dih124,Dih125,Dih126,Dih127,Dih128,Dih129,Dih130,Dih131,Dih132,Dih133,Dih134,Dih135,Dih136,Dih137,Dih138,Dih139,Dih140,Dih141,Dih142,Dih143,Dih144,Dih145,Dih146,Dih147,Dih148,Dih149,Dih150,Dih151,Dih152,Dih153,Dih154,Dih155,Dih156,Dih157,Dih158,Dih159,Dih160,Dih161,Dih162,Dih163,Dih164,Dih165,Dih166,Dih167,Dih168,Dih169,Dih170,Dih171,Dih172,Dih173,Dih174,Dih175,Dih176,
0.1614,-179.8689,179.6647,-0.3656,0.2494,-179.7351,-179.2568,0.7588,118.4559,-116.2961,0.9507,-62.0514,63.1966,-179.5566,179.7235,-0.3397,-0.2459,179.6909,179.9512,0.7454,0.015,-179.1908,-179.9753,0.1268,-0.0362,-179.9341,0.1395,-179.5584,179.405,-0.2928,-65.2453,65.7832,-179.8391,115.5365,-113.435,0.9427,-0.2664,178.6757,179.4295,-1.6284,0.2413,-179.592,-178.7279,1.4388,-88.062,40.4943,157.2683,90.859,-140.5847,-23.8107,-0.0971,179.7983,179.734,-0.3706,0.2533,-178.6863,-179.6412,1.4193,-0.4514,179.5329,178.4874,-1.5283,78.2577,-154.1179,-37.7897,-100.6618,26.9626,143.2908,-61.0949,62.0375,176.8307,173.3524,-63.5152,51.278,56.3511,179.4835,-65.7233,176.0467,-64.2722,55.7898,-57.7249,61.9562,-177.9818,59.0672,178.7484,-61.1897,-178.9921,-59.2209,60.6802,58.0857,177.8569,-62.2421,-57.6934,62.0778,-178.0212,-55.0372,68.6831,-176.1197,173.3444,-62.9353,52.2618,59.4508,-176.829,-61.6318,171.0925,-68.6092,51.917,-56.4393,63.859,-175.6148,57.1353,177.4335,-62.0402,-176.6445,-56.819,63.1864,58.6491,178.4746,-61.5201,-56.7457,63.0798,-176.9149,65.1824,-171.9579,-57.5276,-64.0712,58.7885,173.2188,-179.7596,-56.9,57.5304,174.3745,-65.9277,54.7543,-57.0903,62.6075,-176.7105,57.9006,177.5984,-61.7197,-179.3929,-59.8708,61.2081,58.5157,178.0378,-60.8833,-57.1634,62.3587,-176.5624,64.5827,-172.7358,-57.8306,-64.4638,58.2177,173.1229,-178.7906,-56.1091,58.7961,172.884,-67.7772,53.5076,-59.2735,60.0653,-178.6499,55.5447,174.8836,-63.8317,-177.7734,-58.1895,62.7685,60.3362,179.9202,-59.1218,-55.3554,64.2285,-174.8134,
-0.181,179.9921,179.3713,-0.4556,0.2894,-179.6807,-179.2653,0.7646,118.2808,-116.4743,0.7665,-62.1765,63.0683,-179.6908,-179.9716,-0.2253,-0.1467,179.5996,179.4359,0.2714,-0.308,-179.4726,-179.2503,0.5332,0.5054,-179.7111,0.0456,-179.5196,179.2729,-0.2923,-64.9689,66.0401,-179.5763,115.8535,-113.1375,1.2461,0.0155,178.9456,179.578,-1.492,0.197,-179.4299,-178.7605,1.6126,-88.465,40.0833,156.8746,90.4436,-141.0081,-24.2168,-0.4591,179.7627,179.1632,-0.615,-0.4369,-178.4804,179.3396,1.2961,0.022,179.9918,178.0724,-1.9578,80.6208,-153.4945,-36.2617,-97.3927,28.4919,145.7248,-61.0849,62.0425,176.838,173.3686,-63.504,51.2915,56.3715,179.4989,-65.7056,175.9962,-64.3352,55.7161,-57.7662,61.9025,-178.0463,59.0216,178.6902,-61.2585,-178.9609,-59.1915,60.7139,58.1194,177.8887,-62.2059,-57.6582,62.1112,-177.9835,-55.2165,68.4779,-176.304,173.19,-63.1156,52.1025,59.2877,-177.0179,-61.7997,171.1454,-68.5508,51.9681,-56.4283,63.8756,-175.6055,57.1673,177.4712,-62.0099,-176.7696,-56.9417,63.0609,58.5529,178.3808,-61.6166,-56.8565,62.9713,-177.026,65.1183,-172.0143,-57.5716,-64.1496,58.7179,173.1606,-179.8388,-56.9714,57.4713,174.2993,-66.0111,54.6795,-57.1853,62.5043,-176.8051,57.81,177.4995,-61.8098,-179.3303,-59.8033,61.2663,58.5674,178.0944,-60.836,-57.1205,62.4065,-176.5239,-171.141,-48.7061,65.8503,61.8048,-175.7604,-61.2039,-54.1145,68.3203,-177.1232,168.4941,-72.0936,48.9632,-66.4836,52.9287,173.9854,50.3035,169.7158,-69.2275,175.7948,-64.3297,56.3143,53.5937,173.4692,-65.8868,-62.084,57.7915,178.4354,
-0.1271,-179.9372,179.3189,-0.4913,0.2134,-179.9709,-179.2353,0.5804,118.2837,-116.4855,0.7687,-62.2852,62.9455,-179.8002,179.9699,-0.0986,-0.222,179.7095,179.7936,0.3622,-0.1373,-179.5687,-179.697,0.2478,0.2366,-179.8186,-0.051,-179.9093,179.4234,-0.4349,-65.417,65.7917,-179.9001,115.1431,-113.6482,0.6599,0.1347,179.8155,179.9926,-0.3266,-0.0259,-179.9027,-179.706,0.4172,-64.9267,61.3851,178.5724,114.7445,-118.9438,-1.7565,-0.1566,179.9004,179.719,-0.2241,-0.1699,-179.5638,179.7726,0.3787,-0.0634,-179.8796,179.3763,-0.4399,-65.3139,65.8827,-179.8044,115.2831,-113.5204,0.7926,-61.2676,61.8482,176.6609,173.2171,-63.6671,51.1456,56.1839,179.2998,-65.8876,175.9942,-64.3338,55.7176,-57.8029,61.8691,-178.0795,59.0165,178.6885,-61.2601,-179.041,-59.2624,60.652,58.0639,177.8425,-62.2431,-57.7393,62.0393,-178.0463,-55.6016,68.0801,-176.6693,172.5774,-63.7409,51.5097,58.7497,-177.5686,-62.318,170.7552,-68.9543,51.6128,-56.6955,63.595,-175.8379,56.8538,177.1443,-62.2886,-176.9066,-57.0762,62.8605,58.4296,178.26,-61.8033,-57.0007,62.8297,-177.2336,-171.6574,-49.7633,65.1427,62.6819,-175.4239,-60.5179,-55.2162,66.6779,-178.416,173.6459,-66.1309,53.6661,-60.9246,59.2986,179.0956,56.7488,176.972,-63.231,175.3366,-64.7876,55.8516,54.0068,173.8826,-65.4782,-61.6002,58.2756,178.9148,-55.3121,68.3977,-176.3817,172.8787,-63.4115,51.8091,59.0496,-177.2406,-62.02,170.8197,-68.8849,51.6719,-56.6113,63.6841,-175.759,56.9247,177.2201,-62.223,-176.8112,-56.9777,62.9663,58.5002,178.3337,-61.7223,-56.9127,62.9208,-177.1351,
0.558,-179.23,179.3674,-0.4206,-0.7334,178.8436,-179.5484,0.0286,119.0925,-115.6578,1.5914,-62.1315,63.1181,-179.6326,-179.9426,0.3021,-0.1569,-179.9122,-179.5279,0.9988,0.2252,-179.248,179.0773,-1.0204,-0.6848,179.2176,0.3142,-179.8347,179.8275,-0.3215,-65.8963,65.3869,179.669,114.6222,-114.0946,0.1874,-0.3684,179.2186,179.781,-0.632,-0.1341,179.2988,-179.7202,-0.2873,-64.6715,61.6379,178.7971,114.9032,-118.7874,-1.6281,0.6495,-179.2496,-178.7794,1.3216,0.8643,-179.5413,-179.2377,0.3567,0.0165,-179.5613,-179.6225,0.7996,-86.7605,47.7807,161.6449,92.8445,-132.6142,-18.75,-61.0871,62.0318,176.8291,173.3617,-63.5194,51.2779,56.3373,179.4562,-65.7466,175.9972,-64.3284,55.7151,-57.7875,61.8869,-178.0695,59.0306,178.7049,-61.2515,-179.0373,-59.2629,60.636,58.0685,177.8429,-62.2582,-57.7212,62.0532,-178.0479,-55.3532,68.3553,-176.4148,172.723,-63.5684,51.6615,58.9453,-177.3461,-62.1162,170.6342,-69.0718,51.5042,-56.7109,63.5831,-175.8409,56.7756,177.0695,-62.3544,-176.833,-57.0024,62.9274,58.4616,178.2921,-61.7781,-56.9421,62.8885,-177.1817,-171.6521,-49.7626,65.1521,62.7014,-175.409,-60.4943,-55.185,66.7045,-178.3808,173.681,-66.0962,53.6956,-60.8634,59.3594,179.1512,56.8074,177.0302,-63.178,175.3607,-64.7583,55.875,54.0316,173.9126,-65.454,-61.5739,58.3071,178.9404,68.0204,-168.8242,-55.0779,-68.6733,54.4822,168.2285,179.2755,-57.5691,56.1772,155.2404,-85.7765,36.4292,-69.9013,49.0818,171.2874,41.906,160.8891,-76.9052,179.7578,-60.6621,60.7035,57.4812,177.0612,-61.5732,-57.6699,61.9101,-176.7243,
0.0145,-179.8452,179.3973,-0.4624,0.0332,179.8636,-179.3526,0.4777,118.5513,-116.2241,1.0358,-62.0824,63.1422,-179.5979,179.9456,-0.0392,-0.1963,179.8189,179.9535,0.5175,-0.0618,-179.4978,-179.9754,0.0186,0.0393,-179.9667,0.0208,-179.9049,179.4994,-0.4262,-65.5064,65.6986,-179.9896,115.049,-113.7459,0.5659,0.0436,179.6817,179.969,-0.3929,-0.0674,179.9262,-179.7047,0.2889,-64.8902,61.4227,178.6018,114.7369,-118.9501,-1.7711,0.0267,-179.9671,-179.9669,0.0393,0.0254,-179.963,-179.9809,0.0308,-0.0526,-179.8834,179.9366,0.1058,-66.5969,65.4772,179.686,113.4146,-114.5113,-0.3025,-61.1009,62.0217,176.8184,173.3822,-63.4953,51.3015,56.35,179.4726,-65.7307,176.0353,-64.288,55.7564,-57.7671,61.9096,-178.046,59.0521,178.7288,-61.2268,-179.0107,-59.2406,60.6636,58.0893,177.8593,-62.2364,-57.7035,62.0666,-178.0292,-55.5049,68.1837,-176.5737,172.6768,-63.6346,51.608,58.848,-177.4634,-62.2208,170.776,-68.9296,51.6324,-56.6673,63.6271,-175.8109,56.8761,177.1705,-62.2674,-176.8569,-57.0288,62.9088,58.4704,178.2984,-61.7639,-56.9553,62.8728,-177.1896,-171.6481,-49.747,65.157,62.6885,-175.4104,-60.5064,-55.202,66.699,-178.397,173.6569,-66.1219,53.672,-60.9025,59.3187,179.1126,56.7668,176.988,-63.2182,175.3497,-64.7723,55.862,54.0124,173.8903,-65.4753,-61.5931,58.2849,178.9192,-165.5181,-44.4877,70.9394,62.6309,-176.3387,-60.9116,-52.008,69.0224,-175.5505,167.4846,-71.7037,48.6263,-60.7591,60.0525,-179.6174,53.6819,174.4936,-65.1764,174.8712,-65.3061,55.3239,54.5538,174.3765,-64.9935,-60.6287,59.194,179.824,
0.5916,-179.5328,179.8155,-0.3089,-0.0575,179.6375,-179.2849,0.41,118.8339,-115.9,1.3524,-61.9599,63.3062,-179.4414,179.5651,-0.169,-0.3091,179.9568,-179.1304,1.3824,0.6011,-178.8862,178.7882,-0.7708,-0.9551,179.4858,0.0825,-179.9618,179.6079,-0.4363,-65.9632,65.1106,179.4947,114.5425,-114.3837,0.0004,-0.3989,179.2532,179.6455,-0.7025,0.0148,179.5788,-179.6364,-0.0724,-64.7607,61.5553,178.7209,114.8808,-118.8032,-1.6376,0.6544,-179.7976,-178.904,0.644,1.2727,178.3024,-178.2717,-1.2421,-0.8705,179.4368,-177.9204,2.3869,149.2155,-85.342,31.9017,-33.7962,91.6463,-151.1099,-60.9889,62.1491,176.9303,173.4237,-63.4383,51.3429,56.4346,179.5726,-65.6462,175.9786,-64.3567,55.7182,-57.7702,61.8945,-178.0306,59.0009,178.6656,-61.2595,-178.9684,-59.1959,60.6996,58.1019,177.8744,-62.2301,-57.6633,62.1092,-177.9953,-55.4943,68.1881,-176.5807,172.8354,-63.4822,51.749,58.9325,-177.3851,-62.1539,171.0108,-68.6866,51.8507,-56.5691,63.7334,-175.7292,57.0358,177.3383,-62.1244,-176.8735,-57.0486,62.8926,58.4771,178.3021,-61.7568,-56.9549,62.87,-177.1888,-171.6537,-49.7565,65.1493,62.6789,-175.4239,-60.5181,-55.22,66.6772,-178.417,173.6268,-66.1579,53.6476,-60.9234,59.2919,179.0974,56.7633,176.9786,-63.2159,175.3341,-64.7896,55.8454,53.9981,173.8745,-65.4905,-61.6056,58.2708,178.9058,-61.4918,63.4046,177.4452,173.3436,-61.7599,52.2807,57.2865,-177.8171,-63.7765,175.403,-64.7747,54.7649,-56.632,63.1903,-177.2701,57.9766,177.7988,-62.6615,-177.7387,-58.0945,61.7387,57.2444,176.8886,-63.2782,-57.7536,61.8905,-178.2763,
0.1277,-179.8739,179.5933,-0.4083,0.1818,-179.789,-179.2865,0.7426,118.5461,-116.1961,1.0416,-62.0,63.2578,-179.5045,179.6729,-0.2269,-0.3255,179.7747,-179.9462,0.5807,-0.0474,-179.5205,179.7049,0.0314,-0.1984,-179.8719,0.2507,-179.8639,179.7632,-0.3514,-65.4725,65.6064,179.9839,115.047,-113.8741,0.5034,-0.1939,179.4213,179.921,-0.4638,-0.0725,179.9141,-179.6869,0.2997,-64.7889,61.537,178.7029,114.8146,-118.8595,-1.6937,0.2627,179.9285,-179.7237,-0.0579,0.2556,-178.5862,-179.4074,1.7508,-0.3698,179.6009,178.471,-1.5583,77.7503,-154.6363,-38.2767,-101.0698,26.5436,142.9032,-61.0857,62.0533,176.8445,173.3483,-63.5127,51.2784,56.36,179.499,-65.7098,176.0138,-64.3054,55.7573,-57.7368,61.9439,-177.9933,59.0426,178.7234,-61.2139,-178.9497,-59.1817,60.7253,58.1197,177.8877,-62.2053,-57.6541,62.1138,-177.9791,-55.7398,67.9138,-176.8293,172.5861,-63.7603,51.4967,58.684,-177.6624,-62.4054,170.9564,-68.7464,51.7999,-56.6449,63.6523,-175.8014,56.9761,177.2733,-62.1804,-176.9688,-57.1417,62.7989,58.4179,178.245,-61.8145,-57.0376,62.7895,-177.2699,-171.6183,-49.7256,65.1924,62.7111,-175.3962,-60.4783,-55.183,66.7097,-178.3724,173.6327,-66.1433,53.6541,-60.8961,59.3278,179.1252,56.7719,176.9958,-63.2068,175.343,-64.7822,55.8561,54.0126,173.8874,-65.4744,-61.5963,58.2785,178.9168,64.6191,-172.6996,-57.787,-64.4455,58.2358,173.1484,-178.7806,-56.0993,58.8132,172.8558,-67.814,53.4785,-59.3162,60.014,-178.6935,55.501,174.8312,-63.8763,-177.6534,-58.0659,62.8851,60.4495,-179.963,-59.012,-55.2435,64.344,-174.7051,
-0.2196,179.9278,179.3597,-0.4929,0.2252,-179.7054,-179.3563,0.7132,118.3751,-116.377,0.8616,-62.0548,63.1931,-179.5683,179.9306,-0.1377,-0.2184,179.7133,179.5482,0.1028,-0.3827,-179.8282,-179.5204,0.4946,0.4137,-179.5713,0.1116,-179.8678,179.5985,-0.3809,-65.1886,65.8875,-179.7334,115.3582,-113.5658,0.8134,0.1306,179.7489,-179.89,-0.2718,-0.0967,-179.8772,-179.714,0.5055,-64.8437,61.4747,178.6522,114.7629,-118.9188,-1.7413,-0.1743,179.8104,179.6035,-0.4118,-0.4935,-178.5086,179.5219,1.5068,0.1324,-179.9376,178.1547,-1.9153,80.4272,-153.6771,-36.4613,-97.5581,28.3376,145.5534,-61.0634,62.0626,176.8585,173.3898,-63.4842,51.3117,56.3922,179.5183,-65.6858,175.9621,-64.366,55.6815,-57.7991,61.8728,-178.0797,58.9894,178.6612,-61.2912,-178.9991,-59.2292,60.6738,58.0859,177.8558,-62.2412,-57.6938,62.0761,-178.0208,-55.764,67.8913,-176.8462,172.5667,-63.778,51.4844,58.6574,-177.6873,-62.4249,170.971,-68.7312,51.8143,-56.6448,63.653,-175.8016,56.9882,177.2859,-62.1686,-176.9862,-57.1565,62.7788,58.3999,178.2296,-61.8352,-57.0579,62.7718,-177.293,-171.6403,-49.7368,65.1807,62.6834,-175.4131,-60.4957,-55.2076,66.6959,-178.3867,173.6711,-66.1043,53.6905,-60.8678,59.3569,179.1516,56.797,177.0216,-63.1836,175.3742,-64.7505,55.887,54.0329,173.9082,-65.4543,-61.575,58.3003,178.9378,-171.1147,-48.6942,65.8638,61.8199,-175.7597,-61.2017,-54.0885,68.3319,-177.1101,168.4842,-72.1105,48.955,-66.4749,52.9304,173.9959,50.309,169.7143,-69.2202,175.7489,-64.3698,56.2748,53.5639,173.4452,-65.9102,-62.1136,57.7676,178.4122,
-0.1146,-179.9227,179.335,-0.4732,0.2244,-179.9724,-179.228,0.5752,118.2827,-116.4809,0.7709,-62.2825,62.9539,-179.7943,179.9274,-0.1327,-0.2663,179.6735,179.7846,0.3766,-0.1547,-179.5627,-179.7121,0.2805,0.2296,-179.7778,-0.023,-179.9317,179.4309,-0.4778,-65.3465,65.8459,-179.8387,115.2372,-113.5704,0.7451,0.1222,179.4608,-179.9686,-0.63,-0.0401,179.9603,-179.368,0.6324,119.2765,-115.3204,1.8157,-61.4103,63.9929,-178.871,-0.1328,179.8748,179.8667,-0.1256,-0.1811,-179.5706,179.8112,0.4218,-0.0745,-179.8782,179.3614,-0.4423,-65.4111,65.8576,-179.862,115.1899,-113.5414,0.7391,-61.2202,61.9076,176.714,173.2597,-63.6124,51.194,56.2238,179.3516,-65.842,176.0044,-64.3246,55.732,-57.7837,61.8873,-178.0561,59.0359,178.7069,-61.2364,-179.0079,-59.2293,60.6859,58.0791,177.8578,-62.2271,-57.7177,62.061,-178.0239,-55.3929,68.3089,-176.4594,172.799,-63.4992,51.7325,58.955,-177.3433,-62.1116,170.7892,-68.9259,51.6483,-56.6623,63.6226,-175.8032,56.8983,177.1833,-62.2425,-176.8167,-56.9827,62.9601,58.5019,178.3358,-61.7213,-56.9224,62.9116,-177.1456,-60.876,62.2187,177.0148,173.4551,-63.4502,51.3459,56.5757,179.6704,-65.5335,175.5813,-64.7213,55.22,-57.987,61.7105,-178.3482,58.6722,178.3697,-61.689,-179.0884,-59.3021,60.6601,58.0911,177.8774,-62.1604,-57.7175,62.0688,-177.9689,-55.1951,68.5211,-176.276,172.9054,-63.3784,51.8244,59.1289,-177.1549,-61.9521,170.6218,-69.1028,51.4692,-56.7217,63.5537,-175.8744,56.7594,177.0348,-62.3933,-176.7742,-56.944,63.0036,58.5147,178.3449,-61.7074,-56.8715,62.9587,-177.0936,
0.5937,-179.159,179.3338,-0.4189,-0.84,178.7236,-179.5864,-0.0228,119.2599,-115.4919,1.7531,-62.0355,63.2126,-179.5424,-179.802,0.4073,-0.0518,-179.8424,-179.6246,0.9926,0.1644,-179.2184,178.9513,-1.1998,-0.8451,179.0038,0.4646,-179.7509,179.8954,-0.3201,-65.8736,65.387,179.685,114.7347,-114.0047,0.2934,-0.3771,178.7587,179.8373,-1.0269,-0.3646,179.0784,-179.4852,-0.0422,121.0294,-113.5089,3.5551,-59.868,65.5937,-177.3423,0.9618,-178.8819,-178.4817,1.6746,0.9794,-179.3792,-179.1783,0.4631,0.0451,-179.5193,-179.6364,0.7992,-87.5058,47.0053,160.9078,92.1454,-133.3435,-19.441,-61.0175,62.1103,176.8998,173.4367,-63.4356,51.354,56.4066,179.5343,-65.6762,176.0241,-64.302,55.7438,-57.7538,61.9201,-178.034,59.069,178.7429,-61.2112,-178.991,-59.2155,60.6859,58.1002,177.8756,-62.2229,-57.6817,62.0937,-178.0048,-55.1386,68.5841,-176.2034,172.9544,-63.323,51.8896,59.1541,-177.1233,-61.9107,170.7209,-68.988,51.5865,-56.6379,63.6532,-175.7723,56.865,177.1561,-62.2694,-176.7954,-56.9607,62.9741,58.4887,178.3235,-61.7417,-56.9102,62.9246,-177.1407,-60.9433,62.128,176.9674,173.3803,-63.5484,51.291,56.5241,179.5953,-65.5653,175.795,-64.4077,55.4559,-57.6922,62.1051,-178.0313,58.9502,178.7475,-61.3889,-179.0928,-59.2926,60.6544,58.071,177.8712,-62.1819,-57.7404,62.0599,-177.9932,68.0174,-168.822,-55.0201,-68.7106,54.45,168.2519,179.2294,-57.6101,56.1918,154.8829,-86.2062,36.0474,-70.3207,48.5903,170.8438,41.5189,160.4298,-77.3166,-179.941,-60.313,61.0435,57.7661,177.3941,-61.2495,-57.4372,62.1908,-176.4528,
-0.0153,-179.8813,179.3292,-0.5369,0.0252,179.8649,-179.3227,0.5169,118.8194,-115.9553,1.2896,-61.8536,63.3717,-179.3834,179.9781,-0.0078,-0.1572,179.8569,179.9817,0.562,-0.0325,-179.4522,179.9824,0.0222,-0.004,-179.9642,0.0295,-179.9457,179.4941,-0.4812,-65.5177,65.6552,179.9875,115.0545,-113.7726,0.5597,0.0117,179.2708,179.987,-0.7538,-0.0509,179.8481,-179.298,0.6009,119.4552,-115.1432,1.975,-61.3141,64.0874,-178.7943,0.0471,-179.994,-179.8517,0.1072,-0.0132,-179.9981,-179.9718,0.0433,-0.0109,-179.8508,179.9752,0.1352,-66.6489,65.4748,179.6585,113.366,-114.5104,-0.3266,-61.0116,62.1268,176.9114,173.4839,-63.3777,51.4069,56.4487,179.5871,-65.6283,176.0567,-64.2626,55.7797,-57.7246,61.9562,-178.0016,59.0958,178.7765,-61.1812,-178.9422,-59.1709,60.7376,58.1315,177.9028,-62.1887,-57.6469,62.1243,-177.9671,-55.3934,68.2998,-176.4676,172.8155,-63.4913,51.7413,58.9591,-177.3476,-62.115,170.8429,-68.8655,51.6978,-56.6347,63.657,-175.7798,56.9355,177.2272,-62.2096,-176.8703,-57.0401,62.8997,58.4602,178.2904,-61.7698,-56.967,62.8632,-177.1971,-60.9154,62.1699,176.9667,173.4243,-63.4905,51.3064,56.5572,179.6424,-65.5608,175.5632,-64.7336,55.1959,-57.9926,61.7105,-178.36,58.6625,178.3656,-61.7048,-179.0631,-59.2771,60.6872,58.1278,177.9138,-62.122,-57.6809,62.1051,-177.9306,-165.2539,-44.203,71.226,62.8215,-176.1276,-60.6986,-51.7723,69.2786,-175.2925,167.3545,-71.8584,48.4812,-60.8163,59.9708,-179.6896,53.5801,174.3672,-65.2932,174.925,-65.2448,55.3808,54.5822,174.4124,-64.962,-60.5858,59.2444,179.87,
0.5496,-179.5604,179.7798,-0.3302,-0.0311,179.6734,-179.2651,0.4394,118.8036,-115.9315,1.3173,-61.9836,63.2813,-179.4699,179.5601,-0.168,-0.3287,179.9432,-179.1979,1.2968,0.5275,-178.9778,178.8111,-0.714,-0.9264,179.5485,0.1365,-179.9705,179.6796,-0.4275,-65.8732,65.162,179.5803,114.6151,-114.3497,0.0686,-0.3874,178.8499,179.7191,-1.0437,-0.0439,179.4455,-179.2691,0.2204,119.9724,-114.6861,2.4454,-60.8195,64.5221,-178.3465,0.6921,-179.7949,-178.7948,0.7183,1.2009,178.2396,-178.3093,-1.2706,-0.8407,179.4571,-177.8988,2.3989,149.42,-85.1493,32.1201,-33.5822,91.8486,-150.882,-61.0119,62.1305,176.9072,173.4,-63.4576,51.3191,56.4116,179.5539,-65.6694,175.9159,-64.4277,55.6604,-57.8319,61.8245,-178.0874,58.9427,178.5991,-61.3127,-178.9402,-59.1716,60.7293,58.1265,177.8951,-62.204,-57.6378,62.1309,-177.9682,-55.4555,68.2204,-176.5497,172.9062,-63.4179,51.812,58.9631,-177.361,-62.1311,171.12,-68.5807,51.9562,-56.508,63.7913,-175.6718,57.1303,177.4296,-62.0335,-176.8442,-57.0149,62.9322,58.5217,178.351,-61.7019,-56.9194,62.9099,-177.143,-60.9225,62.1398,176.971,173.5151,-63.4227,51.4086,56.5942,179.6564,-65.5124,175.777,-64.4901,55.4247,-57.8488,61.884,-178.2012,58.8632,178.5961,-61.4891,-179.0463,-59.2545,60.7084,58.1606,177.9525,-62.0846,-57.6796,62.1122,-177.9248,-61.5457,63.3746,177.4005,173.2887,-61.7909,52.2349,57.2345,-177.8452,-63.8193,175.2938,-64.8976,54.6245,-56.7237,63.0849,-177.3929,57.8521,177.6607,-62.8171,-177.7001,-58.066,61.7783,57.2686,176.9026,-63.253,-57.7247,61.9094,-178.2463,
0.1369,-179.8993,179.6389,-0.3973,0.1815,-179.7857,-179.3233,0.7095,118.4964,-116.2492,0.9974,-62.0124,63.242,-179.5114,179.5966,-0.2581,-0.3669,179.7785,-179.8538,0.6555,-0.0006,-179.4914,179.6602,0.0756,-0.1994,-179.784,0.213,-179.9683,179.7426,-0.4387,-65.5014,65.5477,179.9406,115.0013,-113.9496,0.4432,-0.2132,178.9796,179.9671,-0.8401,-0.0044,179.8349,-179.1846,0.6547,119.3095,-115.3459,1.8065,-61.5286,63.816,-179.0317,0.2044,179.7789,-179.6342,-0.0596,0.2192,-178.6526,-179.3525,1.7757,-0.3557,179.6113,178.5158,-1.5173,77.8997,-154.4903,-38.166,-100.9515,26.6585,142.9828,-61.0047,62.134,176.9221,173.4317,-63.4297,51.3585,56.4339,179.5725,-65.6393,176.0592,-64.2631,55.8035,-57.6969,61.9808,-177.9526,59.0865,178.7642,-61.1692,-178.9312,-59.1611,60.7464,58.1341,177.9041,-62.1884,-57.6388,62.1312,-177.9613,-55.5606,68.1044,-176.6514,172.7934,-63.5416,51.7026,58.8671,-177.468,-62.2238,171.0475,-68.6554,51.8913,-56.5844,63.7127,-175.7407,57.0618,177.3589,-62.0945,-176.929,-57.0993,62.844,58.4528,178.2825,-61.7742,-57.0016,62.8282,-177.2285,-61.0673,62.0041,176.8371,173.3453,-63.5833,51.2497,56.4305,179.502,-65.665,175.6999,-64.566,55.352,-57.9389,61.7953,-178.2867,58.7632,178.4974,-61.5846,-179.0926,-59.3021,60.6512,58.1173,177.9079,-62.1388,-57.7251,62.0654,-177.9813,64.6742,-172.643,-57.7217,-64.3864,58.2965,173.2178,-178.687,-56.0041,58.9171,172.8721,-67.7952,53.5002,-59.2946,60.038,-178.6665,55.5213,174.854,-63.8506,-177.628,-58.0369,62.9158,60.471,-179.938,-58.9853,-55.2182,64.3729,-174.6744,
